date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:18:47	4894/4894	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:44%20GMT	https://linuxjourney.com/lesson/osi-model	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/osi-model.html	(from https://linuxjourney.com/lesson/network-basics)
09:18:47	6549/6549	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:44%20GMT	https://linuxjourney.com/lesson/tcp-ip-model	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/tcp-ip-model.html	(from https://linuxjourney.com/lesson/network-basics)
09:18:48	6390/6390	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:45%20GMT	https://linuxjourney.com/lesson/network-addressing	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/network-addressing.html	(from https://linuxjourney.com/lesson/network-basics)
09:18:49	5602/5602	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:46%20GMT	https://linuxjourney.com/lesson/application-layer	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/application-layer.html	(from https://linuxjourney.com/lesson/network-basics)
09:18:49	6452/6452	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:46%20GMT	https://linuxjourney.com/lesson/transport-layer	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/transport-layer.html	(from https://linuxjourney.com/lesson/network-basics)
09:18:50	5245/5245	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:47%20GMT	https://linuxjourney.com/lesson/network-layer	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/network-layer.html	(from https://linuxjourney.com/lesson/network-basics)
09:18:51	8041/8041	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:48%20GMT	https://linuxjourney.com/lesson/link-layer	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/link-layer.html	(from https://linuxjourney.com/lesson/network-basics)
09:18:51	5925/5925	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:48%20GMT	https://linuxjourney.com/lesson/dhcp-overview	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/dhcp-overview.html	(from https://linuxjourney.com/lesson/network-basics)
09:18:51	6942/6942	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:48%20GMT	https://linuxjourney.com/lesson/subnets	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/subnets.html	(from https://linuxjourney.com/lesson/ipv4)
09:18:52	5158/5158	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:49%20GMT	https://linuxjourney.com/lesson/subnet-math	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/subnet-math.html	(from https://linuxjourney.com/lesson/ipv4)
09:18:52	5843/5843	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:49%20GMT	https://linuxjourney.com/lesson/subnetting-cheats	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/subnetting-cheats.html	(from https://linuxjourney.com/lesson/ipv4)
09:18:53	4799/4799	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:50%20GMT	https://linuxjourney.com/lesson/classless-interdomain-routing-cidr	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/classless-interdomain-routing-cidr.html	(from https://linuxjourney.com/lesson/ipv4)
09:18:53	5281/5281	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:50%20GMT	https://linuxjourney.com/lesson/nat-network-address-translation	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/nat-network-address-translation.html	(from https://linuxjourney.com/lesson/ipv4)
09:18:54	4866/4866	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:51%20GMT	https://linuxjourney.com/lesson/ipv6	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/ipv6.html	(from https://linuxjourney.com/lesson/ipv4)
09:18:54	6025/6025	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:51%20GMT	https://linuxjourney.com/lesson/routing-table	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/routing-table.html	(from https://linuxjourney.com/lesson/what-is-a-router)
09:18:54	6242/6242	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:52%20GMT	https://linuxjourney.com/lesson/path-of-a-packet	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/path-of-a-packet.html	(from https://linuxjourney.com/lesson/what-is-a-router)
09:18:55	5147/5147	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:52%20GMT	https://linuxjourney.com/lesson/routing-protocols	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/routing-protocols.html	(from https://linuxjourney.com/lesson/what-is-a-router)
09:18:56	5171/5171	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:52%20GMT	https://linuxjourney.com/lesson/distance-vector-protocols	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/distance-vector-protocols.html	(from https://linuxjourney.com/lesson/what-is-a-router)
09:18:57	4821/4821	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:53%20GMT	https://linuxjourney.com/lesson/link-state-protocols	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/link-state-protocols.html	(from https://linuxjourney.com/lesson/what-is-a-router)
09:18:58	5190/5190	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:54%20GMT	https://linuxjourney.com/lesson/bgp-border-gateway-protocol	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/bgp-border-gateway-protocol.html	(from https://linuxjourney.com/lesson/what-is-a-router)
09:18:59	4712/4712	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:55%20GMT	https://linuxjourney.com/lesson/route	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/route.html	(from https://linuxjourney.com/lesson/network-interfaces)
09:19:00	4515/4515	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:56%20GMT	https://linuxjourney.com/lesson/dhclient	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/dhclient.html	(from https://linuxjourney.com/lesson/network-interfaces)
09:19:00	5683/5683	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:57%20GMT	https://linuxjourney.com/lesson/network-manager	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/network-manager.html	(from https://linuxjourney.com/lesson/network-interfaces)
09:19:01	5488/5488	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:58%20GMT	https://linuxjourney.com/lesson/arp-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/arp-command.html	(from https://linuxjourney.com/lesson/network-interfaces)
09:19:02	6139/6139	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:58%20GMT	https://linuxjourney.com/lesson/ping	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/ping.html	(from https://linuxjourney.com/lesson/icmp)
09:19:03	5470/5470	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:59%20GMT	https://linuxjourney.com/lesson/traceroute	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/traceroute.html	(from https://linuxjourney.com/lesson/icmp)
09:19:04	7663/7663	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:49:00%20GMT	https://linuxjourney.com/lesson/netstat	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/netstat.html	(from https://linuxjourney.com/lesson/icmp)
09:19:04	7956/7956	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:49:01%20GMT	https://linuxjourney.com/lesson/packet-analysis	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/packet-analysis.html	(from https://linuxjourney.com/lesson/icmp)
09:19:05	6068/6068	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:49:02%20GMT	https://linuxjourney.com/lesson/dns-components	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/dns-components.html	(from https://linuxjourney.com/lesson/what-is-dns)
09:19:05	5927/5927	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:49:02%20GMT	https://linuxjourney.com/lesson/dns-process	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/dns-process.html	(from https://linuxjourney.com/lesson/what-is-dns)
09:19:05	5968/5968	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:49:03%20GMT	https://linuxjourney.com/lesson/etc-hosts	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/etc-hosts.html	(from https://linuxjourney.com/lesson/what-is-dns)
09:19:06	5153/5153	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:49:03%20GMT	https://linuxjourney.com/lesson/dns-setup	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/dns-setup.html	(from https://linuxjourney.com/lesson/what-is-dns)
09:19:06	5186/5186	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:49:03%20GMT	https://linuxjourney.com/lesson/dns-tools	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/dns-tools.html	(from https://linuxjourney.com/lesson/what-is-dns)
09:19:07	100/100	---MC-	302	error ('Found')	text/html	date:Mon,%2020%20Sep%202021%2003:49:04%20GMT	https://linuxjourney.com/change_locale/en	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/change_locale/en	(from https://linuxjourney.com/subscribe)
09:19:07	100/100	---MC-	302	error ('Found')	text/html	date:Mon,%2020%20Sep%202021%2003:49:04%20GMT	https://linuxjourney.com/change_locale/fr	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/change_locale/fr	(from https://linuxjourney.com/subscribe)
09:19:08	100/100	---MC-	302	error ('Found')	text/html	date:Mon,%2020%20Sep%202021%2003:49:04%20GMT	https://linuxjourney.com/change_locale/de	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/change_locale/de	(from https://linuxjourney.com/subscribe)
09:19:08	100/100	---MC-	302	error ('Found')	text/html	date:Mon,%2020%20Sep%202021%2003:49:05%20GMT	https://linuxjourney.com/change_locale/el	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/change_locale/el	(from https://linuxjourney.com/subscribe)
09:19:09	100/100	---MC-	302	error ('Found')	text/html	date:Mon,%2020%20Sep%202021%2003:49:06%20GMT	https://linuxjourney.com/change_locale/he	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/change_locale/he	(from https://linuxjourney.com/subscribe)
09:19:10	100/100	---MC-	302	error ('Found')	text/html	date:Mon,%2020%20Sep%202021%2003:49:07%20GMT	https://linuxjourney.com/change_locale/it	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/change_locale/it	(from https://linuxjourney.com/subscribe)
09:19:11	100/100	---MC-	302	error ('Found')	text/html	date:Mon,%2020%20Sep%202021%2003:49:07%20GMT	https://linuxjourney.com/change_locale/ja	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/change_locale/ja	(from https://linuxjourney.com/subscribe)
09:19:12	100/100	---MC-	302	error ('Found')	text/html	date:Mon,%2020%20Sep%202021%2003:49:08%20GMT	https://linuxjourney.com/change_locale/ko	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/change_locale/ko	(from https://linuxjourney.com/subscribe)
09:19:12	100/100	---MC-	302	error ('Found')	text/html	date:Mon,%2020%20Sep%202021%2003:49:09%20GMT	https://linuxjourney.com/change_locale/mk	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/change_locale/mk	(from https://linuxjourney.com/subscribe)
09:19:13	100/100	---MC-	302	error ('Found')	text/html	date:Mon,%2020%20Sep%202021%2003:49:10%20GMT	https://linuxjourney.com/change_locale/fa	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/change_locale/fa	(from https://linuxjourney.com/subscribe)
09:19:14	100/100	---MC-	302	error ('Found')	text/html	date:Mon,%2020%20Sep%202021%2003:49:10%20GMT	https://linuxjourney.com/change_locale/pt-BR	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/change_locale/pt-BR	(from https://linuxjourney.com/subscribe)
09:19:14	100/100	---MC-	302	error ('Found')	text/html	date:Mon,%2020%20Sep%202021%2003:49:11%20GMT	https://linuxjourney.com/change_locale/ru	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/change_locale/ru	(from https://linuxjourney.com/subscribe)
09:19:15	100/100	---MC-	302	error ('Found')	text/html	date:Mon,%2020%20Sep%202021%2003:49:12%20GMT	https://linuxjourney.com/change_locale/sk	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/change_locale/sk	(from https://linuxjourney.com/subscribe)
09:19:16	100/100	---MC-	302	error ('Found')	text/html	date:Mon,%2020%20Sep%202021%2003:49:13%20GMT	https://linuxjourney.com/change_locale/es	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/change_locale/es	(from https://linuxjourney.com/subscribe)
09:19:16	100/100	---MC-	302	error ('Found')	text/html	date:Mon,%2020%20Sep%202021%2003:49:13%20GMT	https://linuxjourney.com/change_locale/tr	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/change_locale/tr	(from https://linuxjourney.com/subscribe)
09:19:18	3553/3553	---MCZ	200	added ('OK')	text/css	etag:W/%22d813facc50cef75301d8b012379bb198%22	http://cdn-images.mailchimp.com/embedcode/classic-081711.css	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/cdn-images.mailchimp.com/embedcode/classic-081711.css	(from https://linuxjourney.com/subscribe)
